Order ID,Customer ID,Customer Name,Order Date,Ship Date,Ship Mode,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3062447951335,683d21a9-014b-469c-85ce-514948f006a3,Frederick Brown,2022-12-25,2022-12-30,First Class,Matthewsmouth,Ohio,51493,South,Technology,Binders,Phased next generation access,158.31,9,0.34,71.78650345577854
7277382646093,58ab766f-51d4-4c6a-9731-4c4657cb9e5b,Lynn Hoffman,2023-03-24,2023-04-01,Second Class,East Juliehaven,Mississippi,40351,Central,Office Supplies,Phones,Implemented web-enabled functionalities,643.23,1,0.3,444.6693434423651
2992959660481,07918b35-77a6-4918-acac-1f3b7395734b,Wanda Brooks,2024-01-17,2024-01-25,Standard Class,South Catherine,Delaware,13212,South,Furniture,Bookcases,Object-based didactic data-warehouse,487.06,7,0.13,409.0644311479161
2268653694559,4a12c64f-921c-4875-9c52-6dd1fdfc4a9d,Mary Mcdaniel,2024-06-13,2024-06-22,Same Day,Wayneside,Montana,30005,Central,Office Supplies,Chairs,Open-architected modular system engine,1594.3,8,0.38,974.8648430966969
7226408572168,ecaf549e-d37d-4ef3-8949-ded776c31071,Jennifer Barnes,2022-07-24,2022-07-26,Standard Class,New Jeffreyhaven,Colorado,79087,Central,Technology,Bookcases,Re-engineered upward-trending installation,653.3,1,0.16,502.73922675740283
3297150968831,9c1cac23-5334-47f7-85d8-6c95f20b9199,Candice Wood,2022-10-10,2022-10-13,Second Class,South Sharon,Illinois,42801,East,Technology,Phones,De-engineered explicit architecture,200.61,5,0.21,126.09600987102769
7739732781958,93ddbda1-34fe-4da8-87e8-6429e4fa6417,Susan Sanchez,2022-01-20,2022-01-28,First Class,Lake Antoniochester,North Dakota,62132,East,Technology,Binders,Networked asynchronous toolset,241.3,6,0.14,163.50822657570504
8198077046051,e223afc0-4291-46ca-b523-9f956ac66272,Timothy Soto,2023-08-18,2023-08-28,Standard Class,Cobbville,Georgia,34907,Central,Office Supplies,Tables,Virtual optimal system engine,249.41,4,0.23,172.3815477858069
5652373415179,2b4088da-b8d4-4cf2-9c9d-dbd3caa78357,Katherine Sanchez,2022-11-11,2022-11-20,Standard Class,Kennethmouth,Michigan,59532,West,Office Supplies,Tables,Total empowering open system,1092.32,6,0.18,853.4291496686533
2284035954424,c2e60c05-0926-4f85-982c-71294679fe6e,Elizabeth Marquez,2024-08-14,2024-08-22,Second Class,Ericberg,Georgia,80120,West,Office Supplies,Bookcases,Implemented human-resource extranet,349.89,6,0.44,188.98010096852616
3942904588673,d9d5d66c-072b-40ed-ba58-d606a302db2f,Carolyn Cooper,2022-06-03,2022-06-04,Second Class,Alexandrafurt,New York,85485,East,Furniture,Tables,Down-sized multi-tasking matrices,322.53,2,0.08,290.4280024009658
0153433249130,613f50db-e5aa-4c5a-bbe7-52062ce62f9f,Joe Durham,2021-10-22,2021-10-30,First Class,Lake James,Texas,04805,West,Furniture,Chairs,Open-architected responsive attitude,32.7,5,0.21,-18.135793895704538
4888107983343,1133ded4-81e6-4c4c-945b-19baf3b81fe4,Catherine Mayer,2022-10-19,2022-10-26,Standard Class,Lake Jennifer,Idaho,05774,Central,Furniture,Bookcases,Robust encompassing neural-net,271.45,8,0.02,226.22191243838685
1284033399778,30a4c4b0-be3c-4c84-9763-50f54708b42e,Stephen Williams,2024-06-14,2024-06-18,Standard Class,East Timothymouth,Colorado,62895,East,Technology,Binders,Exclusive bandwidth-monitored moratorium,1860.81,7,0.38,1111.6320138934987
4909617399704,7cbb2627-9929-47c7-b709-d7d396e15645,Jason Nelson,2024-06-10,2024-06-17,Second Class,West William,North Carolina,37693,Central,Office Supplies,Tables,Stand-alone exuding firmware,702.88,2,0.37,412.3822789769098
4884712705875,575519cd-3fbf-47eb-883d-9b03de04d086,Christopher Hodges DDS,2022-02-27,2022-03-02,Standard Class,Petersonside,Idaho,25875,Central,Office Supplies,Tables,Vision-oriented bi-directional task-force,819.83,1,0.43,446.38354930218384
4587149392525,8074a1ed-4ea4-4e73-b695-5a613b576da7,James Jackson,2022-06-06,2022-06-10,Same Day,West Sue,New Mexico,86155,Central,Furniture,Bookcases,Right-sized zero tolerance instruction set,783.74,4,0.41,417.98986488372043
4745245557464,3a8da127-44f6-4bef-b9f9-d376c79e049b,Pamela Smith,2023-06-23,2023-06-24,Second Class,South Michaelberg,New Jersey,36441,East,Office Supplies,Bookcases,Ameliorated tertiary customer loyalty,1302.34,1,0.18,1045.1624750542305
4505665883396,418495a4-b777-4cb9-a97c-696b356766ec,Selena Rodriguez,2022-10-16,2022-10-22,First Class,West Jennifer,Washington,78218,East,Office Supplies,Chairs,Phased 6thgeneration time-frame,149.27,7,0.18,73.37881977524196
7349960105480,f5b0fa1c-b013-4951-a3db-2b6da8cfa238,Thomas Rodriguez,2022-04-30,2022-05-01,Same Day,West Tiffanychester,Georgia,20216,West,Furniture,Binders,Reverse-engineered exuding orchestration,935.3,7,0.24,689.4659593356928
3598488402159,7031e2cd-1687-419b-8fd4-82783332d3ab,Heather Mejia,2022-09-02,2022-09-07,Standard Class,West Taylor,New Jersey,47975,Central,Office Supplies,Bookcases,Managed dedicated service-desk,487.67,10,0.3,334.29197813478686
9021666708087,415f2099-424f-4429-b43d-4bf9f8b03457,Keith Forbes,2023-11-26,2023-12-06,Same Day,Kristyfort,Maine,75843,East,Technology,Tables,Managed scalable architecture,1337.28,10,0.0,1326.495679848168
8182819793167,1796b7b1-90b7-426f-9357-69cbbc03daa7,Julie Preston,2022-05-28,2022-06-01,First Class,Charlesshire,Michigan,60013,South,Furniture,Chairs,Progressive zero-defect solution,1989.12,7,0.4,1144.7859228936636
0694096003566,6eb194b8-f2d1-435d-91f9-2f96bd4d28c8,Scott Silva,2023-02-23,2023-03-03,Standard Class,Valdezborough,Wyoming,75793,East,Technology,Bookcases,Multi-channeled transitional orchestration,1435.91,5,0.31,958.4934985025191
3421089028513,25f5ed6f-c5e2-4dcc-b058-4d2027111b60,Ethan Hall,2022-08-24,2022-08-30,Standard Class,West Frank,Louisiana,31038,West,Office Supplies,Bookcases,Extended zero administration help-desk,947.05,3,0.31,646.8990439317607
7160736077639,e61cf9a3-e0ac-4b75-a326-e3d006fce65a,James Olsen,2022-02-25,2022-03-01,Same Day,New Robin,Washington,68199,South,Technology,Binders,Decentralized cohesive system engine,1590.89,8,0.0,1544.6809332871253
9556331857482,7d3635b9-f0d1-401b-9ecf-cd8935aad597,Jesus Smith,2023-07-18,2023-07-26,Second Class,Nixonville,Minnesota,47738,South,Office Supplies,Binders,Integrated asymmetric Internet solution,254.43,5,0.46,98.34806131507496
3167045023290,4cfa4f8a-a6e9-47ae-9909-f489f22929b6,Joseph Taylor,2023-10-03,2023-10-11,Second Class,North Caitlynborough,West Virginia,87133,West,Furniture,Phones,Implemented holistic process improvement,57.58,4,0.41,-10.140054917877457
2282251207348,6b5341c0-2850-4932-92c0-8ee46a35567d,Jake Skinner,2024-05-27,2024-06-04,First Class,Anthonytown,Michigan,04236,East,Office Supplies,Tables,Phased 5thgeneration support,168.99,5,0.42,52.45153859612727
0869822105313,685c0862-e9e0-4d8d-a4f3-84efdf3d3d65,Austin Novak,2023-09-25,2023-09-30,First Class,Chaseside,New Hampshire,18117,Central,Technology,Tables,Robust scalable ability,1584.78,3,0.48,790.7440401998806
4258591779324,e648d7ae-7830-4c6c-b9eb-17974fb9ef37,Carlos Dunlap,2022-09-19,2022-09-20,Standard Class,Lake Codyfurt,Maine,81112,West,Furniture,Chairs,Customer-focused dynamic definition,1158.97,7,0.21,873.0002788169138
4579889425656,a8cc6e3b-bae3-438e-af43-b2f0402bf495,Lauren Michael,2021-11-26,2021-11-27,Same Day,Welchborough,Idaho,02378,Central,Furniture,Phones,Digitized scalable alliance,1773.58,2,0.42,1010.9994416277863
6509775396737,29714f1f-3ce2-4218-8b76-3127d5db677f,Dennis Gonzales,2022-12-11,2022-12-15,Second Class,Matthewburgh,Kentucky,45194,Central,Office Supplies,Bookcases,Pre-emptive zero administration neural-net,1888.27,8,0.43,1039.2637042646772
5841560821378,ab02e104-18b4-4298-a9ca-a03d74d12024,Barbara Marquez,2022-04-18,2022-04-20,First Class,Kurtchester,Oklahoma,11375,East,Office Supplies,Binders,Profit-focused contextually-based infrastructure,171.01,1,0.42,83.22631650267454
8323035892986,ffa0a1af-e2b8-45b7-b0f5-bdc1d1ed43ba,Rebecca Cox,2022-09-26,2022-10-02,Second Class,West Erik,Utah,22211,West,Technology,Chairs,Sharable scalable process improvement,28.39,5,0.43,-7.053781306755617
2896340646866,c0485d0b-ee3f-4127-97de-7f4d39ec02ca,Julie Taylor,2023-01-13,2023-01-16,Same Day,North Johnside,Texas,41343,South,Furniture,Tables,Expanded upward-trending pricing structure,1693.39,2,0.33,1116.6163974354738
6227236266930,0f29301d-111a-4671-b593-1884980f6560,Gregory Perez,2022-12-07,2022-12-16,Same Day,South David,West Virginia,77299,East,Technology,Binders,Synergistic coherent database,1433.31,1,0.05,1315.5329547097056
5018481973749,468538bc-ac17-4b47-a474-e10f718170c2,Kimberly Bishop,2022-05-30,2022-06-04,Second Class,Port Reneemouth,Louisiana,05871,West,Furniture,Chairs,Multi-tiered eco-centric budgetary management,1247.92,8,0.3,866.0119209223227
2743811995377,95c127e6-6d08-49b4-b76e-3a29a07c68c2,Tracey Fisher,2024-06-21,2024-07-01,First Class,Port Kaylaview,Kentucky,84421,West,Technology,Bookcases,Profound full-range instruction set,1014.76,7,0.37,608.3850930776772
5101739739645,fbab907a-4051-4bda-9617-82cbaabf1a08,Richard Erickson,2024-02-21,2024-02-26,Standard Class,Obrienfurt,Arizona,79362,Central,Furniture,Tables,Customer-focused optimizing utilization,441.63,8,0.34,285.34475040595083
1135996605775,935c31d1-193c-4319-b43e-075ba48687d4,Kelly Bentley,2024-06-05,2024-06-09,First Class,Caldwelltown,Indiana,74809,Central,Technology,Binders,Enterprise-wide 4thgeneration product,222.26,6,0.32,121.29023103159673
6074555347051,4ad2a7ba-194b-4b6e-9436-deb3f229c37b,William Baker,2022-06-10,2022-06-19,Same Day,New Kelli,Oklahoma,85473,Central,Technology,Phones,Inverse user-facing initiative,1237.88,9,0.24,922.349554756351
2715598354111,d0c29b24-c7ed-4888-9939-dc71c0d9863f,Emily Crawford,2022-07-20,2022-07-21,First Class,Harrisfort,Minnesota,44672,East,Office Supplies,Binders,Organic high-level system engine,915.68,2,0.07,845.3714967353416
0139488488267,52a0628b-2b25-458a-b595-3b2e28c2783d,Angela Davis,2024-04-19,2024-04-26,Standard Class,Phelpsberg,Virginia,45086,South,Technology,Chairs,Public-key heuristic infrastructure,1542.2,9,0.32,1006.3148752325401
4991537038245,1a873c25-629f-4962-abd7-95f5220e674e,Danny Neal,2022-09-09,2022-09-15,Second Class,East Scott,Indiana,19555,South,Technology,Tables,Advanced explicit encryption,801.83,1,0.43,421.70738460456516
7768893628963,9cba7bc6-db87-4c8f-8551-7102f6ef66e4,Stacy Werner,2022-11-14,2022-11-18,Standard Class,Lindaview,Nevada,49027,East,Furniture,Binders,Multi-lateral disintermediate functionalities,401.1,5,0.42,190.01046557677824
2538921878517,f545752a-13b8-4c30-9b69-36978a55a14b,Lindsey Cortez,2024-09-28,2024-10-01,Standard Class,South Joseph,Arkansas,60825,East,Technology,Tables,Secured leadingedge methodology,1731.45,4,0.12,1478.3991830357545
2087805721512,f4028e77-108d-492f-afa9-c57c974fe668,Desiree King,2021-11-15,2021-11-22,Second Class,Jordanberg,Montana,28708,East,Office Supplies,Binders,Switchable local function,1082.81,7,0.2,850.7517565938928
5398628950902,4dfe448c-acb7-4476-b27c-172189d44ce2,Heather Wilson,2022-01-22,2022-01-25,First Class,New Robertburgh,Washington,26010,West,Furniture,Bookcases,Fully-configurable radical time-frame,287.34,7,0.32,177.5850928715754
2071511696660,d5f304a0-2de9-4792-bd55-c844c24217c5,Brenda Cooper,2022-03-01,2022-03-10,Standard Class,Michaelchester,Kentucky,65995,South,Furniture,Tables,Cross-group contextually-based firmware,279.42,5,0.15,188.5400443337354
1571840908058,59e849b6-3a05-47b2-b35a-ffe566c3f832,Aaron Galloway,2021-10-23,2021-10-28,Second Class,West Paultown,Oregon,74342,West,Furniture,Binders,Multi-layered asymmetric conglomeration,28.71,9,0.07,18.357911173159202
2835129592727,7f8a1fca-9ef1-4e4f-a2f0-77e330405cc4,Robin Wallace,2024-05-27,2024-06-04,Same Day,New Pamelaville,Maryland,38699,West,Furniture,Phones,Customer-focused grid-enabled software,782.04,1,0.33,498.6718798296478
1739295786717,2ad9c360-84bb-4f7a-9711-35452e2fcae7,Ana Sanchez,2022-05-11,2022-05-20,Standard Class,Port Travis,Montana,05952,Central,Technology,Bookcases,Multi-channeled analyzing matrices,1714.11,10,0.15,1418.8971545096279
9181589988680,a8df7aa5-e8e0-4199-97f6-4255cf979ff0,Diane Taylor,2022-08-07,2022-08-17,Standard Class,Sherylchester,Montana,57535,West,Furniture,Bookcases,Multi-tiered attitude-oriented matrix,1465.63,9,0.13,1259.341742495366
8796474080311,524ec63c-1ab4-4e05-bdc1-dda00619feb0,Kevin Mccullough,2024-01-25,2024-01-26,Second Class,Lake Lee,Arkansas,70531,Central,Office Supplies,Chairs,Assimilated actuating framework,1096.4,2,0.33,718.4539362673348
8068828503174,f6d4f767-5a0d-4f8c-b030-6e866288e5da,Stephanie Joseph,2022-01-25,2022-02-01,Second Class,South Jamie,South Dakota,80850,West,Technology,Bookcases,Advanced 6thgeneration implementation,1013.34,5,0.14,854.7715203590242
4035263560226,1dc7deab-b07b-44ed-a67b-6ad334be5f01,Lisa Scott,2023-07-22,2023-07-26,Same Day,Jamieview,Nebraska,90977,South,Technology,Binders,Advanced intangible installation,615.56,7,0.27,415.4148472168672
3749060723111,e6ace778-d7b6-40a3-8730-b04b608bb508,Steven Freeman,2022-07-15,2022-07-25,Second Class,Garyview,Utah,94220,South,Technology,Bookcases,Team-oriented hybrid forecast,1241.1,5,0.34,804.9524490337153
9411631873283,db029414-48e2-4a53-8954-105b89485754,Julie Rodriguez MD,2023-05-29,2023-06-07,First Class,North Kathryn,California,32187,South,Furniture,Tables,Optional reciprocal hub,1909.72,1,0.49,933.386664928702
9083350902546,71287916-248b-45aa-bd04-43f07027e1f1,Hayley Gonzalez,2024-06-30,2024-07-03,Same Day,South Normanport,North Carolina,08843,East,Technology,Phones,Face-to-face contextually-based product,1359.64,8,0.0,1351.3546549388418
7071398482283,b89f52d2-a873-4d14-95fc-cc1431c034f0,Amy Cohen,2023-07-02,2023-07-12,Standard Class,New Jennifermouth,Mississippi,05538,East,Technology,Phones,Digitized bi-directional software,1638.81,2,0.45,883.0028316543398
9069130981079,00e03200-6197-437c-8182-c4813bd14558,Maria Campbell,2024-05-17,2024-05-19,Same Day,Colebury,Utah,64799,West,Office Supplies,Phones,Seamless eco-centric hardware,775.72,6,0.26,541.6329847378813
7278532426428,7479d994-a2fe-4cb4-bcec-1791fae9df3f,Alex Trujillo,2022-05-15,2022-05-22,Same Day,South Robertside,Iowa,53222,East,Office Supplies,Bookcases,De-engineered responsive help-desk,1823.06,6,0.19,1449.7160417586945
6777675556289,6bcfdfa4-67e2-420e-b11f-1e9735461a1c,Daniel Lee,2022-08-02,2022-08-06,Same Day,Rachelside,Wisconsin,54005,West,Office Supplies,Phones,Multi-layered secondary function,600.42,7,0.24,415.9012310663724
1874960335828,78612769-242e-4cff-a490-7a6336a8d53d,Teresa Reynolds,2023-08-23,2023-08-30,Same Day,Lake Jamieshire,Texas,23090,East,Furniture,Bookcases,Future-proofed value-added software,1297.8,2,0.04,1199.7314151352814
6932657327596,a4282ec4-27e6-487b-84ec-ea3290389f81,Lisa Moss,2021-11-27,2021-12-07,Second Class,Port Camerontown,Alabama,07415,West,Furniture,Chairs,Managed background functionalities,581.41,2,0.43,304.98987579405804
2341595977529,33f8457c-5b50-43c7-a6dc-9c76ee7ae3bb,Brian Hoffman,2022-05-28,2022-06-04,Standard Class,South David,South Carolina,54198,Central,Furniture,Bookcases,Diverse next generation neural-net,276.77,5,0.06,241.4365469814193
4312710267670,fbb9bf21-b32a-4228-b835-9656a0f155fb,Alejandro Watts,2023-04-19,2023-04-29,Second Class,Richardsburgh,New Hampshire,03103,West,Office Supplies,Bookcases,Pre-emptive static open system,358.04,4,0.1,304.52715172492185
1512294621353,fce176a1-56fb-4a22-a2b6-ef5d58052a55,Ricky Buchanan,2023-04-08,2023-04-11,First Class,Smithshire,Nebraska,22660,South,Furniture,Tables,Multi-lateral eco-centric core,58.95,2,0.13,9.326105572518337
0752034476503,853b0173-fb66-4caf-87be-30eb836fad38,Zachary Douglas,2024-07-24,2024-07-26,Second Class,West Andreaberg,South Carolina,01900,South,Technology,Binders,User-centric object-oriented adapter,652.28,2,0.35,402.18197260092694
7660465586650,e78f980a-331b-438a-a173-a99e4d7e6eeb,Gregory Green,2022-07-30,2022-08-03,Standard Class,Campbellland,New Hampshire,88556,West,Technology,Phones,Configurable static functionalities,823.98,2,0.42,461.69643558221026
0213125129314,1d0ffe16-e554-474f-8240-252ddc89e59a,Alexandra Smith,2023-03-17,2023-03-20,Second Class,East Brandimouth,South Dakota,43872,South,Office Supplies,Bookcases,Synchronized bi-directional pricing structure,1011.82,6,0.43,563.4193915175081
3121106330161,2382d280-b443-44e9-8e60-ec161f39f9f9,Joseph Alvarez,2022-08-06,2022-08-14,Same Day,Jacobsburgh,New Mexico,38258,East,Office Supplies,Tables,Upgradable systematic parallelism,1005.53,5,0.2,765.9601127089563
2801234289319,7148c007-0faf-46b4-9c63-df5edd712dc5,Angela Lopez,2023-02-15,2023-02-23,First Class,East Ralph,Pennsylvania,39392,Central,Furniture,Binders,Right-sized incremental middleware,467.33,2,0.49,193.5916519434175
4538044210179,6d30a1b9-37df-4571-8910-2c10a3fe085b,Nicholas Harvey,2023-08-03,2023-08-06,Second Class,Lake Kathymouth,Alabama,98053,Central,Technology,Tables,Synergistic background functionalities,1555.6,8,0.48,765.6345330600891
5919457575748,ea1b248f-ea94-4306-8579-8f5d969040b0,Emily Duarte,2022-07-26,2022-07-31,Standard Class,New George,Vermont,46755,Central,Furniture,Bookcases,Open-source maximized Local Area Network,1631.86,10,0.35,1021.2182885488065
6777226602564,d8b304a4-cbd7-45f2-ac66-f55e5309c42a,Lynn Ross MD,2024-07-28,2024-08-07,First Class,East Brittany,Idaho,28942,Central,Office Supplies,Phones,Cross-platform 3rdgeneration infrastructure,38.74,4,0.07,-1.425400378839342
3076248433792,565a4a42-4559-4d60-a65f-d5c178e7e190,Jessica Valentine,2022-06-09,2022-06-11,Standard Class,Costaton,Minnesota,14396,East,Technology,Binders,Cloned fresh-thinking strategy,1577.57,2,0.48,786.5445789014749
3873670425490,2437e380-4a10-4f5a-9b99-f0127a09071c,Bryan Anderson,2022-12-15,2022-12-25,Same Day,Jennyberg,Mississippi,74599,South,Office Supplies,Tables,Phased asymmetric adapter,542.58,2,0.33,326.9333045786254
3535748595329,3f010e25-6ac0-4ccb-9eb8-e0db7273b7af,Rachael Armstrong,2022-09-24,2022-10-01,First Class,Port Lori,New York,74333,Central,Office Supplies,Bookcases,Phased 3rdgeneration functionalities,1171.56,3,0.18,916.2870517056407
2951877941768,625737cf-1878-4ae5-a177-66b182ce4e0c,Raven Hill,2022-05-14,2022-05-24,Standard Class,Melanieton,New Mexico,32821,South,Office Supplies,Phones,Face-to-face scalable ability,846.66,10,0.15,707.1002643051866
7824575983390,9ee31563-d328-40c7-9b2d-e07e53c45254,Elizabeth Brown,2022-08-02,2022-08-07,Same Day,Johnfurt,Nevada,92336,Central,Technology,Tables,Advanced exuding firmware,1645.28,3,0.4,973.3972757942628
0615727682974,0678fe13-4bcd-4e4d-a4e1-171634491318,Ashley Hill,2022-12-06,2022-12-12,Same Day,Lake Catherine,Maine,21852,South,Furniture,Bookcases,Reverse-engineered clear-thinking Graphic Interface,1518.14,6,0.15,1280.7620076770186
5875256806561,0d6ba019-1fb8-43c2-8457-3e35f4c3559b,Louis Hodges,2024-06-29,2024-06-30,Same Day,Marioshire,Arizona,67571,South,Technology,Phones,Centralized uniform structure,493.94,4,0.32,320.797181287767
1221823155510,105a4d40-7f26-42df-a1c2-0510b6b2b13c,Paul Vasquez,2024-01-28,2024-01-30,Standard Class,New Robertfurt,Vermont,20815,Central,Furniture,Binders,Reactive background database,1689.0,4,0.29,1161.9493354219157
4330800370031,c344819d-1d80-47cd-a8b8-2fa172d0c649,Tiffany Best,2022-05-05,2022-05-15,Second Class,Marcusfurt,Alaska,67380,South,Office Supplies,Chairs,Virtual explicit methodology,1804.17,4,0.17,1492.1849541849824
6810390339703,b276c469-b6f9-47dc-ab6d-a9ab0604f4e7,Bobby Keith,2023-12-03,2023-12-07,Second Class,South Jason,Ohio,01464,South,Office Supplies,Tables,Self-enabling value-added process improvement,573.68,10,0.38,315.0631230410964
8623945354612,5fd229bc-8e67-4bc8-8401-6c6f480af459,Jocelyn Griffin,2024-07-11,2024-07-20,First Class,Harrisville,Arizona,51285,South,Furniture,Phones,Customer-focused value-added database,1253.88,5,0.49,614.9890590817846
4394570394383,bc57003e-91f9-4586-827f-9590333c8c30,Adam Gallegos,2023-03-06,2023-03-16,Same Day,South Stacey,Missouri,94868,East,Technology,Chairs,Inverse logistical infrastructure,914.57,5,0.03,856.3896708352721
7789431910098,ebbaca66-2a4e-4d28-80fc-e1449a106a52,Adam Hill,2021-10-04,2021-10-09,Standard Class,Seanshire,Hawaii,13245,East,Furniture,Bookcases,Business-focused holistic data-warehouse,522.24,8,0.11,455.47271300630933
5146040142470,6c5495bf-f88f-4979-b0d7-509da551524c,Stacy Mcbride,2022-08-17,2022-08-20,Second Class,Lake Julietown,New Mexico,23383,East,Technology,Tables,Advanced bifurcated array,692.73,6,0.15,580.446462903085
9844097123164,deaaacaa-748a-489c-bc1c-09a3b98d15a7,Amanda Jimenez,2023-09-27,2023-09-30,Standard Class,Thompsontown,Oregon,06272,South,Office Supplies,Chairs,Switchable asymmetric throughput,1172.09,3,0.15,987.7540592541988
7340433700966,4814e14e-b5bc-4efc-87e4-02c5e05a2a8a,Michele Conner,2021-12-16,2021-12-21,First Class,Michaelstad,New Jersey,62429,Central,Furniture,Tables,Quality-focused cohesive hub,799.49,7,0.28,566.7850311944931
8825562965756,b9e826d0-5f0b-432f-a6dd-bbe3a89a18fe,Brittany Chambers,2023-11-11,2023-11-20,Second Class,Wardchester,Colorado,79426,East,Furniture,Phones,Function-based client-driven groupware,1223.48,9,0.08,1119.6004083804075
7820582958291,777028e6-a53d-4350-9bd1-b61cecba63b3,Robert Harris,2024-09-14,2024-09-16,Same Day,Millerchester,Delaware,66218,Central,Technology,Tables,Quality-focused 6thgeneration model,957.02,5,0.33,609.9866629590879
8235715586866,413524d3-0108-4c5d-9351-a5da1a93a3f1,Gregory Russell,2022-03-18,2022-03-21,Standard Class,Lake Dawn,Georgia,91457,Central,Office Supplies,Phones,Versatile content-based structure,251.74,7,0.14,178.61138726328315
8172143643818,f822c3b6-cb28-49c6-a4a7-ad110027112a,Cheryl Smith,2023-01-06,2023-01-07,Second Class,East Jacobland,California,33719,South,Office Supplies,Binders,Organized bottom-line interface,1560.02,10,0.29,1065.8031475211355
0945653469975,672b0fa7-a95d-434b-9b86-0e79f1e34d6c,Leslie Shelton,2021-11-21,2021-11-26,First Class,Florestown,Kentucky,92334,Central,Furniture,Chairs,Phased human-resource system engine,1468.12,3,0.32,971.773594953423
9957060717489,6c362d23-1916-4984-8510-c97a89fd09b5,David Rivas,2024-06-10,2024-06-12,Standard Class,South Noahmouth,Kansas,79617,South,Furniture,Chairs,Phased 5thgeneration Graphic Interface,1475.11,9,0.4,861.722098475
7396102908713,b43bf88c-c6f4-4468-8d78-e1c84f4ff145,Julie Terry,2023-05-30,2023-06-09,Same Day,West Brendahaven,New York,23296,East,Technology,Chairs,Organized explicit complexity,925.0,6,0.09,822.3112480506272
6121377306268,54d7a728-99e3-45e5-8a50-39e60a3169f7,Clayton Peterson,2024-08-30,2024-09-05,Same Day,Perezmouth,Vermont,15717,Central,Office Supplies,Chairs,Cross-platform composite challenge,1238.52,6,0.23,943.9916743148683
9907756085811,f2591fc7-fa92-4f97-bd87-ff1121caafcd,Andrew Graham,2024-09-28,2024-10-07,First Class,Jonesland,Kentucky,87624,East,Office Supplies,Chairs,Multi-channeled methodical initiative,145.39,9,0.42,41.67855887851362
2102192378580,e8180064-3e44-4305-ab55-920d81d231cb,Austin Tyler,2022-07-19,2022-07-27,Second Class,Wilsonton,Iowa,27036,East,Furniture,Phones,Digitized exuding challenge,562.94,6,0.32,375.1128828342379
5080184980423,02dd95c2-6405-4e04-b393-cb2dbf23f095,David Castillo,2022-08-31,2022-09-03,Standard Class,Lake Thomas,New Mexico,28566,South,Technology,Binders,Cross-platform context-sensitive info-mediaries,306.74,9,0.46,135.88256873199109
1228217819232,8a996027-a085-4656-a226-46f58d938a78,Jennifer Garrett,2022-09-19,2022-09-27,Second Class,Richardchester,Arizona,42507,East,Office Supplies,Chairs,Vision-oriented hybrid algorithm,967.46,4,0.48,471.7486290332594
5679327986233,ee4798d4-b9fb-47b9-abf1-a574314e9b45,Donna Mejia,2023-08-07,2023-08-13,Second Class,South Carlland,Virginia,19580,West,Furniture,Binders,Visionary secondary analyzer,1537.18,4,0.09,1393.0087956792709
7548954787699,47e4b3f3-64ad-4b39-8702-fe755e98efdf,Tammy Jacobs,2024-07-26,2024-08-04,Standard Class,South Matthew,Vermont,64683,South,Office Supplies,Chairs,Mandatory national model,963.53,2,0.4,546.8194328911678
4449835539358,40686515-101c-478c-a1a1-31b49dca3488,Cheryl Rogers,2024-08-19,2024-08-29,First Class,Ramirezchester,Texas,86892,Central,Furniture,Tables,Ergonomic zero administration pricing structure,1066.04,7,0.17,867.0262310281502
4358853798213,cd5fe3f4-23a7-439d-8971-d849e3fb1c48,Sherri Little,2022-08-19,2022-08-24,Second Class,Isaacfort,Mississippi,32696,South,Furniture,Chairs,Object-based mission-critical structure,1422.56,1,0.45,740.1545614524802
8524914168608,75863743-9174-4c0b-aeb7-4413454f3fbf,Robert Scott,2023-11-12,2023-11-13,Second Class,Donovanside,Pennsylvania,36819,South,Technology,Chairs,Profound non-volatile instruction set,439.02,3,0.4,216.7903581818564
6791766512213,fb48ac14-0d0d-4136-8404-fe9a32fe1dea,Robert Brown,2022-01-21,2022-01-27,Standard Class,Danielside,Louisiana,17202,Central,Office Supplies,Tables,Cross-platform value-added software,1440.92,4,0.14,1200.9356090924064
9001594463333,e42cfe33-0a39-461f-b473-d9d36c5b059a,Laura Adams,2024-02-09,2024-02-16,Same Day,Maryberg,Alaska,73076,Central,Furniture,Chairs,Reduced foreground task-force,704.39,3,0.23,525.1366099629387
6389021994715,f765f8a0-ce43-47c4-abfd-dbf938498d35,Ryan Walker,2023-09-17,2023-09-27,Standard Class,East Samantha,Louisiana,14576,Central,Furniture,Binders,Adaptive disintermediate secured line,671.51,2,0.37,382.7122277086237
9673311677264,dc63a196-9463-40bc-af68-d3b34ef97a7d,Nicole Johnson,2022-11-30,2022-12-09,Same Day,Lake Travis,North Dakota,45365,South,Office Supplies,Binders,Inverse 3rdgeneration methodology,1624.09,2,0.08,1452.835497342702
7935219626334,d695847a-634d-4549-9d9a-70e181ef688b,Jared Wright,2022-12-29,2023-01-05,Standard Class,South Caroline,New Mexico,03682,East,Furniture,Binders,Synergized non-volatile encryption,542.16,4,0.22,398.46142377514514
0695560767618,73c66188-108f-494b-b294-a9b6a53dff52,Gregory Adams,2022-11-11,2022-11-16,Standard Class,Moorebury,Pennsylvania,85043,West,Furniture,Binders,Programmable radical moderator,1544.62,9,0.07,1397.11904655603
